URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de17,0.3.0,draft,,CurrentPrEPregimenCodes,Current PrEP regimen Codes,"Codes representing possible values for the Current PrEP regimen element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de2,0.3.0,draft,,ReasonforPrEPvisitCodes,Reason for PrEP visit Codes,"Codes representing possible values for the Reason for PrEP visit element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de22,0.3.0,draft,,PrEPhistoryCodes,PrEP history Codes,"Codes representing possible values for the PrEP history element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de28,0.3.0,draft,,PEPhistoryCodes,PEP history Codes,"Codes representing possible values for the PEP history element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de32,0.3.0,draft,,SignsofsubstantialriskofHIVinfectionCodes,Signs of substantial risk of HIV infection Codes,"Codes representing possible values for the Signs of substantial risk of HIV infection element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de37,0.3.0,draft,,PregnancyintentionCodes,Pregnancy intention Codes,"Codes representing possible values for the Pregnancy intention element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de42,0.3.0,draft,,AcuteHIVinfectionsymptomsCodes,Acute HIV infection symptoms Codes,"Codes representing possible values for the Acute HIV infection symptoms element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de51,0.3.0,draft,,Sexpartner'sHIVtreatmentstatusCodes,Sex partner's HIV treatment status Codes,"Codes representing possible values for the Sex partner's HIV treatment status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de59,0.3.0,draft,,ScreeningsanddiagnosticsforPrEPusersCodes,Screenings and diagnostics for PrEP users Codes,"Codes representing possible values for the Screenings and diagnostics for PrEP users element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de69,0.3.0,draft,,BackboneregimenforPEPforadultsandadolescentsCodes,Backbone regimen for PEP for adults and adolescents Codes,"Codes representing possible values for the Backbone regimen for PEP for adults and adolescents element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de72,0.3.0,draft,,ThirddrugforPEPinadultsandadolescentsCodes,Third-drug for PEP in adults and adolescents Codes,"Codes representing possible values for the Third-drug for PEP in adults and adolescents element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de78,0.3.0,draft,,BackboneregimenforPEPforchildrenCodes,Backbone regimen for PEP for children Codes,"Codes representing possible values for the Backbone regimen for PEP for children element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de90,0.3.0,draft,,SexfactorforestimatingcreatinineclearanceCodes,Sex factor for estimating creatinine clearance Codes,"Codes representing possible values for the Sex factor for estimating creatinine clearance element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-c-de95,0.3.0,draft,,ContraindicationstoPrEPusageCodes,Contraindications to PrEP usage Codes,"Codes representing possible values for the Contraindications to PrEP usage element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de101,0.3.0,draft,,FirstlineARTregimenforadultsandadolescentsCodes,First-line ART regimen for adults and adolescents Codes,"Codes representing possible values for the First-line ART regimen for adults and adolescents element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de107,0.3.0,draft,,FirstlineARTregimenforchildrenCodes,First-line ART regimen for children Codes,"Codes representing possible values for the First-line ART regimen for children element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de113,0.3.0,draft,,FirstlineARTregimenforneonatesCodes,First-line ART regimen for neonates Codes,"Codes representing possible values for the First-line ART regimen for neonates element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de116,0.3.0,draft,,SecondlineARTregimenforadultsandadolescentsCodes,Second-line ART regimen for adults and adolescents Codes,"Codes representing possible values for the Second-line ART regimen for adults and adolescents element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de131,0.3.0,draft,,SecondlineARTregimensforchildrenCodes,Second-line ART regimens for children Codes,"Codes representing possible values for the Second-line ART regimens for children element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de145,0.3.0,draft,,ThirdlineARTregimenCodes,Third-line ART regimen Codes,"Codes representing possible values for the Third-line ART regimen element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de157,0.3.0,draft,,HIVclinicalstageCodes,HIV clinical stage Codes,"Codes representing possible values for the HIV clinical stage element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de16,0.3.0,draft,,SignsofseriousillnessCodes,Signs of serious illness Codes,"Codes representing possible values for the Signs of serious illness element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de165,0.3.0,draft,,ReasonsforadherenceproblemCodes,Reason(s) for adherence problem Codes,"Codes representing possible values for the Reason(s) for adherence problem element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de185,0.3.0,draft,,ReasonARTstoppedCodes,Reason ART stopped Codes,"Codes representing possible values for the Reason ART stopped element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de192,0.3.0,draft,,TreatmentfailureCodes,Treatment failure Codes,"Codes representing possible values for the Treatment failure element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de196,0.3.0,draft,,GeneralcareactivitiesrecommendedCodes,General care activities recommended Codes,"Codes representing possible values for the General care activities recommended element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de2,0.3.0,draft,,ReasonforHIVcareandtreatmentvisitCodes,Reason for HIV care and treatment visit Codes,"Codes representing possible values for the Reason for HIV care and treatment visit element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de214,0.3.0,draft,,PreventingandtreatingcoinfectionsCodes,Preventing and treating coinfections Codes,"Codes representing possible values for the Preventing and treating coinfections element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de226,0.3.0,draft,,ComorbiditiesandcoinfectionssignsandsymptomsCodes,Comorbidities and coinfections signs and symptoms Codes,"Codes representing possible values for the Comorbidities and coinfections signs and symptoms element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de253,0.3.0,draft,,WHOHIVclinicalstageconditionsandsymptomsCodes,WHO HIV clinical stage conditions and symptoms Codes,"Codes representing possible values for the WHO HIV clinical stage conditions and symptoms element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de320,0.3.0,draft,,ClinicalstageatstartofARTCodes,Clinical stage at start of ART Codes,"Codes representing possible values for the Clinical stage at start of ART element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de333,0.3.0,draft,,ReasonforHIVviralloadtestCodes,Reason for HIV viral load test Codes,"Codes representing possible values for the Reason for HIV viral load test element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de341,0.3.0,draft,,InvestigationsorderedCodes,Investigations ordered Codes,"Codes representing possible values for the Investigations ordered element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de353,0.3.0,draft,,HepatitisCtestresultCodes,Hepatitis C test result Codes,"Codes representing possible values for the Hepatitis C test result element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de357,0.3.0,draft,,HepatitisCdiagnosisCodes,Hepatitis C diagnosis Codes,"Codes representing possible values for the Hepatitis C diagnosis element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de360,0.3.0,draft,,SyphilisdiagnosisCodes,Syphilis diagnosis Codes,"Codes representing possible values for the Syphilis diagnosis element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de363,0.3.0,draft,,ReasonforARVdrugregimensubstitutionCodes,Reason for ARV drug regimen substitution Codes,"Codes representing possible values for the Reason for ARV drug regimen substitution element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de372,0.3.0,draft,,ReasonforregimenswitchCodes,Reason for regimen switch Codes,"Codes representing possible values for the Reason for regimen switch element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de386,0.3.0,draft,,CoinfectionstatusatARTstartCodes,Coinfection status at ART start Codes,"Codes representing possible values for the Coinfection status at ART start element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de389,0.3.0,draft,,PregnantandbreastfeedingstatusatARTstartCodes,Pregnant and breastfeeding status at ART start Codes,"Codes representing possible values for the Pregnant and breastfeeding status at ART start element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de405,0.3.0,draft,,TypeoftreatmentlimitingtoxicityorseriousdrugreactionCodes,Type of treatment-limiting toxicity or serious drug reaction Codes,"Codes representing possible values for the Type of treatment-limiting toxicity or serious drug reaction element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de41,0.3.0,draft,,ARTstarttypeCodes,ART start type Codes,"Codes representing possible values for the ART start type element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de461,0.3.0,draft,,ReasonbloodpressurereadingnotdoneCodes,Reason blood pressure reading not done Codes,"Codes representing possible values for the Reason blood pressure reading not done element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de465,0.3.0,draft,,CurrentmedicationsCodes,Current medications Codes,"Codes representing possible values for the Current medications element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de487,0.3.0,draft,,AllergiesCodes,Allergies Codes,"Codes representing possible values for the Allergies element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de495,0.3.0,draft,,FamilyplanningmethodusedCodes,Family planning method used Codes,"Codes representing possible values for the Family planning method used element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de519,0.3.0,draft,,MedicationstatusCodes,Medication status Codes,"Codes representing possible values for the Medication status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de53,0.3.0,draft,,AntiretroviralARVdrugsreceivedpriortoenrolmentCodes,Antiretroviral (ARV) drugs received prior to enrolment Codes,"Codes representing possible values for the Antiretroviral (ARV) drugs received prior to enrolment element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de537,0.3.0,draft,,ReasonhepatitisBvaccinationnotprovidedCodes,Reason hepatitis B vaccination not provided Codes,"Codes representing possible values for the Reason hepatitis B vaccination not provided element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de554,0.3.0,draft,,ReasonTTvaccinationnotprovidedCodes,Reason TT vaccination not provided Codes,"Codes representing possible values for the Reason TT vaccination not provided element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de563,0.3.0,draft,,ReasonfluvaccinenotprovidedCodes,Reason flu vaccine not provided Codes,"Codes representing possible values for the Reason flu vaccine not provided element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de576,0.3.0,draft,,ReasonSARSCoV2vaccinenotprovidedCodes,Reason SARS-CoV-2  vaccine not provided Codes,"Codes representing possible values for the Reason SARS-CoV-2  vaccine not provided element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de62,0.3.0,draft,,ExistingchronichealthconditionsCodes,Existing chronic health conditions Codes,"Codes representing possible values for the Existing chronic health conditions element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de707,0.3.0,draft,,ReasonmalariaprophylaxisnotprovidedCodes,Reason malaria prophylaxis not provided Codes,"Codes representing possible values for the Reason malaria prophylaxis not provided element",,"SCT,Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de713,0.3.0,draft,,TBstatusCodes,TB status Codes,"Codes representing possible values for the TB status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de717,0.3.0,draft,,TBhistoryCodes,TB history Codes,"Codes representing possible values for the TB history element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de72,0.3.0,draft,,NucleosidereversetranscriptaseinhibitorsNRTIsCodes,Nucleoside reverse transcriptase inhibitors (NRTIs) Codes,"Codes representing possible values for the Nucleoside reverse transcriptase inhibitors (NRTIs) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de730,0.3.0,draft,,TBscreeningmethodCodes,TB screening method Codes,"Codes representing possible values for the TB screening method element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de737,0.3.0,draft,,SymptomsofTBCodes,Symptoms of TB Codes,"Codes representing possible values for the Symptoms of TB element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de751,0.3.0,draft,,TBscreeningresultCodes,TB screening result Codes,"Codes representing possible values for the TB screening result element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de759,0.3.0,draft,,TBdiagnostictestCodes,TB diagnostic test Codes,"Codes representing possible values for the TB diagnostic test element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de781,0.3.0,draft,,TBtreatmentregimenCodes,TB treatment regimen Codes,"Codes representing possible values for the TB treatment regimen element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de79,0.3.0,draft,,NucleotidereversetranscriptaseinhibitorsNtRTIsCodes,Nucleotide reverse-transcriptase inhibitors (NtRTIs) Codes,"Codes representing possible values for the Nucleotide reverse-transcriptase inhibitors (NtRTIs) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de799,0.3.0,draft,,TBstatusatARTstartCodes,TB status at ART start Codes,"Codes representing possible values for the TB status at ART start element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de81,0.3.0,draft,,NonnucleosidereversetranscriptaseinhibitorsNNRTIsCodes,Non-nucleoside reverse transcriptase inhibitors (NNRTIs) Codes,"Codes representing possible values for the Non-nucleoside reverse transcriptase inhibitors (NNRTIs) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de811,0.3.0,draft,,InfantTBstatusCodes,Infant TB status Codes,"Codes representing possible values for the Infant TB status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de86,0.3.0,draft,,ProteaseinhibitorsPIsCodes,Protease inhibitors (PIs) Codes,"Codes representing possible values for the Protease inhibitors (PIs) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de91,0.3.0,draft,,IntegrasestrandtransferinhibitorsINSTIsCodes,Integrase strand transfer inhibitors (INSTIs) Codes,"Codes representing possible values for the Integrase strand transfer inhibitors (INSTIs) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-d-de94,0.3.0,draft,,CurrentARTregimenfirstsecondorthirdlineCodes,Current ART regimen (first-, second-, or third-line) Codes,"Codes representing possible values for the Current ART regimen (first-, second-, or third-line) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de11,0.3.0,draft,,PlaceofdeliveryfacilityorhomeCodes,Place of delivery (facility or home) Codes,"Codes representing possible values for the Place of delivery (facility or home) element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de110,0.3.0,draft,,EarlyinfantdiagnosisHIVtestresultfornucleicacidinfantdiagnosisassaysCodes,Early infant diagnosis HIV test result for nucleic acid infant diagnosis assays Codes,"Codes representing possible values for the Early infant diagnosis HIV test result for nucleic acid infant diagnosis assays element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de137,0.3.0,draft,,InfantHIVstatusCodes,Infant HIV status Codes,"Codes representing possible values for the Infant HIV status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de142,0.3.0,draft,,FinaldiagnosisofHIVexposedinfantCodes,Final diagnosis of HIV-exposed infant Codes,"Codes representing possible values for the Final diagnosis of HIV-exposed infant element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de146,0.3.0,draft,,HIVexposedinfantreasonforunknownfinalstatusCodes,HIV-exposed infant reason for unknown final status Codes,"Codes representing possible values for the HIV-exposed infant reason for unknown final status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de153,0.3.0,draft,,MedicationsprescribedCodes,Medications prescribed Codes,"Codes representing possible values for the Medications prescribed element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de155,0.3.0,draft,,RouteofadministrationCodes,Route of administration Codes,"Codes representing possible values for the Route of administration element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de2,0.3.0,draft,,ARTinitiationtimingforpregnantorpostpartumwomenCodes,ART initiation timing for pregnant or postpartum women Codes,"Codes representing possible values for the ART initiation timing for pregnant or postpartum women element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de35,0.3.0,draft,,GenderofinfantCodes,Gender of infant Codes,"Codes representing possible values for the Gender of infant element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de46,0.3.0,draft,,MaternalHIVtestresultCodes,Maternal HIV test result Codes,"Codes representing possible values for the Maternal HIV test result element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de50,0.3.0,draft,,InfantorchildexposuretoHIVCodes,Infant or child exposure to HIV Codes,"Codes representing possible values for the Infant or child exposure to HIV element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de55,0.3.0,draft,,MotherisfromakeypopulationCodes,Mother is from a key population Codes,"Codes representing possible values for the Mother is from a key population element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de62,0.3.0,draft,,ARVadherencecounsellingCodes,ARV adherence counselling Codes,"Codes representing possible values for the ARV adherence counselling element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de68,0.3.0,draft,,InfantfeedingpracticeCodes,Infant-feeding practice Codes,"Codes representing possible values for the Infant-feeding practice element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de77,0.3.0,draft,,MaternalHIVstatusCodes,Maternal HIV status Codes,"Codes representing possible values for the Maternal HIV status element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de81,0.3.0,draft,,MaternalsyphilistestresultCodes,Maternal syphilis test result Codes,"Codes representing possible values for the Maternal syphilis test result element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de92,0.3.0,draft,,InfantARVprophylaxisstartdateCodes,Infant ARV prophylaxis start date Codes,"Codes representing possible values for the Infant ARV prophylaxis start date element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-e-de98,0.3.0,draft,,MaternalandchildhealthservicevisitCodes,Maternal and child health service visit Codes,"Codes representing possible values for the Maternal and child health service visit element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de13,0.3.0,draft,,HIVviralloadspecimentypeCodes,HIV viral load specimen type Codes,"Codes representing possible values for the HIV viral load specimen type element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de18,0.3.0,draft,,HepatitisBtesttypeCodes,Hepatitis B test type Codes,"Codes representing possible values for the Hepatitis B test type element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de22,0.3.0,draft,,ReasonHepatitisBtestnotconductedCodes,Reason Hepatitis B test not conducted Codes,"Codes representing possible values for the Reason Hepatitis B test not conducted element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de29,0.3.0,draft,,HepatitisBtestresultCodes,Hepatitis B test result Codes,"Codes representing possible values for the Hepatitis B test result element",,"Internal"
